# ----------------------------------------
# Site Data
# Top Events
# 20210924-20210928
# ----------------------------------------

Event Label,IP Address,Total Events,Unique Events,Event Value,Avg. Value
supplement,71.223.238.5,1,1,0,0.00
treatmentsButton,71.223.238.5,3,1,0,0.00
common-depression.png,71.214.48.85,2,1,0,0.00
common-hot-flashes.png,71.214.48.85,2,1,0,0.00
dry-eyes2.png,71.214.48.85,2,1,0,0.00
other-brain-fog.png,71.214.48.85,2,1,0,0.00
sex-libido.png,71.214.48.85,2,1,0,0.00
sex-pain-sex.png,71.214.48.85,2,1,0,0.00
sex-pain-vagina.png,71.214.48.85,2,1,0,0.00
supplement,71.214.48.85,1,1,0,0.00
treatmentsButton,71.214.48.85,3,1,0,0.00
common-depression.png,68.93.4.230,1,1,0,0.00
common-hot-flashes.png,68.93.4.230,1,1,0,0.00
other-aches-pains.png,68.93.4.230,1,1,0,0.00
other-weight-gain.png,68.93.4.230,1,1,0,0.00
prescription-medicine,68.93.4.230,1,1,0,0.00
sex-libido.png,68.93.4.230,1,1,0,0.00
sex-period.png,68.93.4.230,1,1,0,0.00
supplement,68.93.4.230,1,1,0,0.00
treatmentsButton,68.93.4.230,3,1,0,0.00
common-insomnia.png,68.82.200.161,1,1,0,0.00
dry-eyes2.png,68.82.200.161,1,1,0,0.00
other-aches-pains.png,68.82.200.161,1,1,0,0.00
other-dryness.png,68.82.200.161,1,1,0,0.00
other-weight-gain.png,68.82.200.161,2,1,0,0.00
sex-libido.png,68.82.200.161,1,1,0,0.00
sex-period.png,68.82.200.161,1,1,0,0.00
supplement,68.82.200.161,1,1,0,0.00
treatmentsButton,68.82.200.161,2,1,0,0.00
common-depression.png,68.47.20.170,3,1,0,0.00
common-insomnia.png,68.47.20.170,2,1,0,0.00
other-brain-fog.png,68.47.20.170,1,1,0,0.00
other-weight-gain.png,68.47.20.170,1,1,0,0.00
sex-libido.png,68.47.20.170,1,1,0,0.00
treatmentsButton,68.47.20.170,1,1,0,0.00
common-depression.png,68.37.167.213,3,1,0,0.00
other-aches-pains.png,68.37.167.213,4,1,0,0.00
other-bladder.png,68.37.167.213,3,1,0,0.00
other-brain-fog.png,68.37.167.213,2,1,0,0.00
other-dryness.png,68.37.167.213,2,1,0,0.00
other-weight-gain.png,68.37.167.213,3,1,0,0.00
prescription-medicine,68.37.167.213,3,1,0,0.00
sex-libido.png,68.37.167.213,2,1,0,0.00
sex-pain-vagina.png,68.37.167.213,2,1,0,0.00
supplement,68.37.167.213,5,1,0,0.00
treatmentsButton,68.37.167.213,4,1,0,0.00
common-depression.png,68.202.78.144,1,1,0,0.00
common-hot-flashes.png,68.202.78.144,1,1,0,0.00
common-insomnia.png,68.202.78.144,1,1,0,0.00
other-bladder.png,68.202.78.144,1,1,0,0.00
other-weight-gain.png,68.202.78.144,1,1,0,0.00
sex-period.png,68.202.78.144,2,1,0,0.00
treatmentsButton,68.202.78.144,1,1,0,0.00
common-hot-flashes.png,68.132.107.8,1,1,0,0.00
common-insomnia.png,68.132.107.8,1,1,0,0.00
dry-eyes2.png,68.132.107.8,1,1,0,0.00
other-bladder.png,68.132.107.8,2,1,0,0.00
other-brain-fog.png,68.132.107.8,1,1,0,0.00
other-dryness.png,68.132.107.8,1,1,0,0.00
prescription-medicine,68.132.107.8,1,1,0,0.00
sex-libido.png,68.132.107.8,1,1,0,0.00
treatmentsButton,68.132.107.8,1,1,0,0.00
common-hot-flashes.png,68.102.65.122,2,1,0,0.00
sex-libido.png,68.102.65.122,1,1,0,0.00
sex-period.png,68.102.65.122,1,1,0,0.00
common-depression.png,65.191.169.190,1,1,0,0.00
other-aches-pains.png,65.191.169.190,1,1,0,0.00
other-bladder.png,65.191.169.190,1,1,0,0.00
other-dryness.png,65.191.169.190,1,1,0,0.00
sex-libido.png,65.191.169.190,1,1,0,0.00
sex-period.png,65.191.169.190,1,1,0,0.00
supplement,65.191.169.190,1,1,0,0.00
treatmentsButton,65.191.169.190,1,1,0,0.00
common-hot-flashes.png,65.131.24.176,1,1,0,0.00
common-insomnia.png,65.131.24.176,1,1,0,0.00
other-dryness.png,65.131.24.176,1,1,0,0.00
other-weight-gain.png,65.131.24.176,1,1,0,0.00
sex-libido.png,65.131.24.176,1,1,0,0.00
treatmentsButton,65.131.24.176,1,1,0,0.00
common-depression.png,64.127.165.14,1,1,0,0.00
common-hot-flashes.png,64.127.165.14,1,1,0,0.00
other-bladder.png,64.127.165.14,1,1,0,0.00
other-dryness.png,64.127.165.14,1,1,0,0.00
prescription-medicine,64.127.165.14,1,1,0,0.00
sex-pain-sex.png,64.127.165.14,1,1,0,0.00
sex-pain-vagina.png,64.127.165.14,1,1,0,0.00
supplement,64.127.165.14,1,1,0,0.00
treatmentsButton,64.127.165.14,2,1,0,0.00
common-depression.png,47.226.30.185,1,1,0,0.00
common-hot-flashes.png,47.226.30.185,1,1,0,0.00
common-insomnia.png,47.226.30.185,1,1,0,0.00
other-aches-pains.png,47.226.30.185,1,1,0,0.00
other-bladder.png,47.226.30.185,1,1,0,0.00
other-brain-fog.png,47.226.30.185,1,1,0,0.00
sex-period.png,47.226.30.185,1,1,0,0.00
common-depression.png,47.196.175.149,1,1,0,0.00
common-hot-flashes.png,47.196.175.149,4,1,0,0.00
common-insomnia.png,47.196.175.149,1,1,0,0.00
other-aches-pains.png,47.196.175.149,2,1,0,0.00
other-brain-fog.png,47.196.175.149,2,1,0,0.00
other-weight-gain.png,47.196.175.149,3,1,0,0.00
sex-libido.png,47.196.175.149,1,1,0,0.00
sex-pain-sex.png,47.196.175.149,1,1,0,0.00
sex-pain-vagina.png,47.196.175.149,3,1,0,0.00
